date,market_id,stall_id,commodity,paid_amount_php,label_weight_kg,actual_weight_kg
2026-02-28,MKT_01,MKT_01_STL_025,Carrots,27.76,1.348,1.35
2026-02-28,MKT_02,MKT_02_STL_013,Bangus,94.59,0.564,0.533
2026-02-28,MKT_04,MKT_04_STL_012,Cabbage,168.97,2.451,2.451
2026-02-28,MKT_04,MKT_04_STL_008,Tomatoes,52.41,0.628,0.628
2026-02-28,MKT_02,MKT_02_STL_015,Rice (Sinandomeng),113.16,2.063,1.904
2026-02-28,MKT_01,MKT_01_STL_028,Beef (Rump),233.39,0.553,0.527
2026-02-28,MKT_01,MKT_01_STL_030,Red Onions,365.8,3.066,3.068
2026-02-28,MKT_02,MKT_02_STL_029,Tilapia,432.98,3.207,3.208
2026-02-28,MKT_03,MKT_03_STL_015,Pork,337.98,1.073,1.023
2026-02-28,MKT_04,MKT_04_STL_016,Cabbage,194.27,2.818,2.658
2026-02-28,MKT_01,MKT_01_STL_014,Rice (Sinandomeng),70.71,1.335,1.335
2026-02-28,MKT_03,MKT_03_STL_027,Beef (Rump),1481.2,3.414,3.27
2026-02-28,MKT_03,MKT_03_STL_029,Tomatoes,127.88,1.741,1.63
2026-02-28,MKT_05,MKT_05_STL_003,Rice (Sinandomeng),147.83,2.441,2.228
2026-02-28,MKT_04,MKT_04_STL_027,Whole Fish (Galunggong),493.71,2.615,2.477
2026-02-28,MKT_04,MKT_04_STL_012,Potatoes,144.57,1.473,1.472
2026-02-28,MKT_01,MKT_01_STL_017,Tilapia,288.76,2.455,2.253
2026-02-28,MKT_04,MKT_04_STL_014,Pork,226.47,0.693,0.635
2026-02-28,MKT_01,MKT_01_STL_017,Rice (Sinandomeng),68.33,1.29,1.195
2026-02-28,MKT_01,MKT_01_STL_012,Tomatoes,285.93,3.53,3.303
2026-02-28,MKT_04,MKT_04_STL_030,Whole Fish (Galunggong),225.62,1.195,1.195
2026-02-28,MKT_01,MKT_01_STL_024,Chicken (Whole),133.2,0.817,0.816
2026-02-28,MKT_01,MKT_01_STL_008,Bangus,536.47,2.765,2.767
2026-02-28,MKT_03,MKT_03_STL_029,Pork,228.05,0.724,0.686
2026-03-01,MKT_04,MKT_04_STL_037,Potatoes,66.56,0.781,0.719
2026-03-01,MKT_04,MKT_04_STL_029,Garlic,227.9,2.494,2.394
2026-03-01,MKT_03,MKT_03_STL_025,Rice (Sinandomeng),81.85,1.463,1.463
2026-03-01,MKT_03,MKT_03_STL_025,Bangus,170.68,0.9,0.9
2026-03-01,MKT_01,MKT_01_STL_022,Red Onions,131.9,1.16,1.099
2026-03-01,MKT_02,MKT_02_STL_022,Tomatoes,240.97,2.673,2.537
2026-03-01,MKT_03,MKT_03_STL_027,Rice (Sinandomeng),108.04,1.931,1.802
2026-03-01,MKT_03,MKT_03_STL_018,Chicken (Whole),126.93,0.757,0.758
2026-03-01,MKT_03,MKT_03_STL_005,Pork,373.56,1.209,1.111
2026-03-01,MKT_01,MKT_01_STL_015,Carrots,35.18,1.681,1.579
2026-03-01,MKT_01,MKT_01_STL_018,Red Onions,351.36,3.09,3.093
2026-03-01,MKT_04,MKT_04_STL_006,Cabbage,193.57,2.945,2.69
2026-03-01,MKT_03,MKT_03_STL_001,Tomatoes,116.8,1.126,1.07
2026-03-01,MKT_04,MKT_04_STL_032,Tomatoes,161.62,2.126,2.003
2026-03-01,MKT_02,MKT_02_STL_029,Red Onions,372.31,3.061,3.06
2026-03-01,MKT_05,MKT_05_STL_009,Tomatoes,120.29,1.781,1.783
2026-03-01,MKT_04,MKT_04_STL_031,Pork,674.8,2.203,2.207
2026-03-01,MKT_04,MKT_04_STL_002,Red Onions,137.57,1.461,1.395
2026-03-01,MKT_03,MKT_03_STL_013,Chicken (Whole),109.66,0.654,0.654
2026-03-01,MKT_01,MKT_01_STL_029,Carrots,24.55,1.173,1.172
2026-03-01,MKT_02,MKT_02_STL_027,Beef (Rump),713.77,1.774,1.671
2026-03-02,MKT_01,MKT_01_STL_024,Beef (Rump),274.85,0.724,0.724
2026-03-02,MKT_03,MKT_03_STL_007,Beef (Rump),713.39,1.695,1.698
2026-03-02,MKT_02,MKT_02_STL_028,Potatoes,301.78,3.413,3.175
2026-03-02,MKT_04,MKT_04_STL_025,Beef (Rump),1052.58,2.455,2.46
2026-03-02,MKT_01,MKT_01_STL_019,Bangus,224.39,1.36,1.283
2026-03-02,MKT_02,MKT_02_STL_010,Whole Fish (Galunggong),125.77,0.713,0.678
2026-03-02,MKT_03,MKT_03_STL_009,Tilapia,472.75,3.273,3.273
2026-03-02,MKT_04,MKT_04_STL_010,Carrots,26.5,1.205,1.207
2026-03-02,MKT_02,MKT_02_STL_022,Garlic,365.33,3.477,3.213
2026-03-02,MKT_03,MKT_03_STL_021,Carrots,31.96,1.535,1.538
2026-03-02,MKT_04,MKT_04_STL_030,Bangus,404.48,2.294,2.294
2026-03-02,MKT_04,MKT_04_STL_025,Pork,1068.99,3.161,3.163
2026-03-02,MKT_04,MKT_04_STL_030,Rice (Sinandomeng),77.97,1.31,1.312
2026-03-02,MKT_05,MKT_05_STL_005,Carrots,45.62,1.987,1.99
2026-03-02,MKT_05,MKT_05_STL_006,Tilapia,234.09,1.899,1.795
2026-03-02,MKT_02,MKT_02_STL_006,Chicken (Whole),101.43,0.588,0.564
2026-03-02,MKT_04,MKT_04_STL_018,Whole Fish (Galunggong),572.61,2.992,2.845
2026-03-02,MKT_03,MKT_03_STL_006,Bangus,547.31,2.761,2.546
2026-03-02,MKT_03,MKT_03_STL_014,Tomatoes,60.13,0.712,0.656
2026-03-02,MKT_02,MKT_02_STL_005,Potatoes,83.82,0.948,0.876
2026-03-02,MKT_01,MKT_01_STL_021,Red Onions,102.05,0.974,0.913
2026-03-02,MKT_03,MKT_03_STL_015,Tilapia,238.18,1.649,1.555
2026-03-02,MKT_02,MKT_02_STL_012,Carrots,27.25,1.27,1.215
2026-03-02,MKT_03,MKT_03_STL_019,Carrots,24.59,1.181,1.181
2026-03-02,MKT_02,MKT_02_STL_012,Whole Fish (Galunggong),545.57,3.093,2.88
2026-03-03,MKT_04,MKT_04_STL_025,Potatoes,106.09,1.248,1.25
2026-03-03,MKT_03,MKT_03_STL_021,Carrots,18.88,0.879,0.88
2026-03-03,MKT_03,MKT_03_STL_018,Carrots,30.97,1.442,1.442
2026-03-03,MKT_02,MKT_02_STL_025,Chicken (Whole),652.24,3.661,3.494
2026-03-03,MKT_04,MKT_04_STL_028,Bangus,333.28,2.028,1.936
2026-03-03,MKT_04,MKT_04_STL_008,Pork,235.83,0.73,0.729
2026-03-03,MKT_01,MKT_01_STL_013,Chicken (Whole),360.7,2.152,1.985
2026-03-03,MKT_03,MKT_03_STL_020,Tilapia,525.61,3.485,3.193
2026-03-03,MKT_03,MKT_03_STL_004,Tomatoes,262.41,2.641,2.639
2026-03-03,MKT_02,MKT_02_STL_014,Whole Fish (Galunggong),482.87,2.352,2.154
2026-03-03,MKT_04,MKT_04_STL_027,Chicken (Whole),394.87,2.198,2.081
2026-03-03,MKT_02,MKT_02_STL_013,Potatoes,172.65,2.222,2.124
2026-03-03,MKT_03,MKT_03_STL_012,Tilapia,522.59,3.465,3.201
2026-03-03,MKT_01,MKT_01_STL_020,Garlic,186.52,1.956,1.959
2026-03-03,MKT_04,MKT_04_STL_029,Rice (Sinandomeng),164.15,3.239,3.024
2026-03-03,MKT_02,MKT_02_STL_028,Beef (Rump),1093.24,2.87,2.726
2026-03-03,MKT_04,MKT_04_STL_019,Tilapia,364.61,2.676,2.675
2026-03-03,MKT_03,MKT_03_STL_003,Carrots,79.8,3.715,3.434
2026-03-03,MKT_04,MKT_04_STL_019,Cabbage,182.01,2.795,2.793
2026-03-03,MKT_02,MKT_02_STL_026,Carrots,39.1,1.993,1.997
2026-03-04,MKT_03,MKT_03_STL_024,Bangus,280.65,1.402,1.401
2026-03-04,MKT_01,MKT_01_STL_010,Carrots,28.34,1.337,1.337
2026-03-04,MKT_05,MKT_05_STL_006,Tomatoes,44.78,0.592,0.557
2026-03-04,MKT_01,MKT_01_STL_017,Tomatoes,51.95,0.666,0.633
2026-03-04,MKT_04,MKT_04_STL_009,Rice (Sinandomeng),148.94,2.479,2.48
2026-03-04,MKT_04,MKT_04_STL_021,Cabbage,75.79,1.414,1.415
2026-03-04,MKT_04,MKT_04_STL_014,Tilapia,482.67,3.625,3.312
2026-03-04,MKT_02,MKT_02_STL_025,Whole Fish (Galunggong),820.98,3.483,3.18
2026-03-04,MKT_05,MKT_05_STL_006,Beef (Rump),1347.73,3.152,2.931
2026-03-04,MKT_01,MKT_01_STL_011,Carrots,32.31,1.524,1.523
2026-03-04,MKT_01,MKT_01_STL_004,Bangus,558.18,3.366,3.097
2026-03-04,MKT_03,MKT_03_STL_022,Carrots,64.61,2.921,2.922
2026-03-04,MKT_04,MKT_04_STL_014,Potatoes,273.27,3.486,3.297
2026-03-04,MKT_01,MKT_01_STL_028,Red Onions,199.44,2.032,1.891
2026-03-04,MKT_02,MKT_02_STL_006,Garlic,357.66,2.963,2.807
2026-03-04,MKT_02,MKT_02_STL_011,Bangus,405.65,2.091,1.902
2026-03-04,MKT_02,MKT_02_STL_029,Chicken (Whole),157.94,0.894,0.896
2026-03-04,MKT_03,MKT_03_STL_031,Beef (Rump),354.37,0.799,0.757
2026-03-04,MKT_02,MKT_02_STL_008,Red Onions,183.51,1.49,1.387
2026-03-04,MKT_03,MKT_03_STL_014,Carrots,55.12,2.492,2.347
2026-03-04,MKT_02,MKT_02_STL_008,Cabbage,59.93,1.351,1.252
2026-03-04,MKT_03,MKT_03_STL_015,Carrots,20.75,0.938,0.873
2026-03-04,MKT_02,MKT_02_STL_019,Tilapia,465.67,3.281,3.008
2026-03-04,MKT_03,MKT_03_STL_008,Tomatoes,134.45,2.013,1.888
2026-03-04,MKT_02,MKT_02_STL_030,Tomatoes,59.28,0.649,0.611
2026-03-04,MKT_01,MKT_01_STL_023,Red Onions,113.07,1.152,1.154
2026-03-04,MKT_03,MKT_03_STL_017,Pork,423.65,1.431,1.329
2026-03-04,MKT_03,MKT_03_STL_032,Tilapia,424.69,3.358,3.36
2026-03-05,MKT_05,MKT_05_STL_004,Beef (Rump),614.82,1.368,1.279
2026-03-05,MKT_01,MKT_01_STL_003,Chicken (Whole),455.0,2.508,2.391
2026-03-05,MKT_03,MKT_03_STL_029,Carrots,26.91,1.293,1.198
2026-03-05,MKT_02,MKT_02_STL_030,Rice (Sinandomeng),161.26,2.787,2.553
2026-03-05,MKT_03,MKT_03_STL_010,Tilapia,81.1,0.626,0.626
2026-03-05,MKT_01,MKT_01_STL_030,Carrots,67.5,3.358,3.355
2026-03-05,MKT_05,MKT_05_STL_008,Beef (Rump),268.76,0.598,0.548
2026-03-05,MKT_01,MKT_01_STL_017,Tilapia,305.63,2.212,2.121
2026-03-05,MKT_03,MKT_03_STL_030,Chicken (Whole),287.06,1.546,1.549
2026-03-05,MKT_01,MKT_01_STL_008,Tomatoes,61.11,0.839,0.84
2026-03-05,MKT_05,MKT_05_STL_007,Chicken (Whole),314.19,1.569,1.477
2026-03-05,MKT_04,MKT_04_STL_030,Cabbage,104.83,1.748,1.748
2026-03-05,MKT_02,MKT_02_STL_017,Beef (Rump),394.02,0.928,0.929
2026-03-05,MKT_01,MKT_01_STL_019,Tilapia,221.35,1.602,1.505
2026-03-05,MKT_03,MKT_03_STL_010,Tilapia,247.98,1.914,1.912
2026-03-05,MKT_01,MKT_01_STL_007,Garlic,56.16,0.592,0.593
2026-03-05,MKT_01,MKT_01_STL_001,Beef (Rump),1406.65,3.603,3.291
2026-03-05,MKT_05,MKT_05_STL_002,Carrots,17.77,0.818,0.819
2026-03-05,MKT_01,MKT_01_STL_007,Tilapia,280.9,2.033,2.032
2026-03-05,MKT_01,MKT_01_STL_015,Red Onions,455.74,3.086,2.85
2026-03-05,MKT_03,MKT_03_STL_015,Chicken (Whole),326.8,1.76,1.637
2026-03-05,MKT_02,MKT_02_STL_019,Cabbage,190.41,2.847,2.679
2026-03-05,MKT_03,MKT_03_STL_021,Pork,996.85,3.369,3.366
2026-03-05,MKT_02,MKT_02_STL_005,Chicken (Whole),473.17,2.415,2.196
2026-03-05,MKT_01,MKT_01_STL_025,Red Onions,398.88,2.701,2.702
2026-03-05,MKT_02,MKT_02_STL_016,Pork,1032.43,3.261,3.043
2026-03-05,MKT_01,MKT_01_STL_006,Carrots,50.37,2.506,2.321
2026-03-05,MKT_02,MKT_02_STL_023,Red Onions,182.55,1.925,1.823
2026-03-06,MKT_05,MKT_05_STL_008,Chicken (Whole),324.48,1.617,1.486
2026-03-06,MKT_02,MKT_02_STL_019,Tilapia,151.19,1.263,1.193
2026-03-06,MKT_01,MKT_01_STL_030,Pork,767.12,2.577,2.579
2026-03-06,MKT_04,MKT_04_STL_002,Bangus,281.16,1.683,1.586
2026-03-06,MKT_05,MKT_05_STL_003,Red Onions,114.01,0.774,0.729
2026-03-06,MKT_04,MKT_04_STL_009,Tomatoes,148.51,2.314,2.316
2026-03-06,MKT_04,MKT_04_STL_003,Bangus,216.51,1.296,1.189
2026-03-06,MKT_05,MKT_05_STL_009,Rice (Sinandomeng),171.34,3.273,3.277
2026-03-06,MKT_04,MKT_04_STL_004,Bangus,455.07,2.724,2.522
2026-03-06,MKT_02,MKT_02_STL_018,Garlic,133.36,1.354,1.281
2026-03-06,MKT_01,MKT_01_STL_010,Tilapia,99.04,0.853,0.854
2026-03-06,MKT_02,MKT_02_STL_025,Red Onions,418.52,3.707,3.45
2026-03-06,MKT_02,MKT_02_STL_018,Cabbage,177.92,3.307,3.144
2026-03-06,MKT_04,MKT_04_STL_007,Rice (Sinandomeng),164.61,3.257,3.129
2026-03-06,MKT_02,MKT_02_STL_002,Pork,554.06,1.907,1.756
2026-03-06,MKT_02,MKT_02_STL_010,Potatoes,359.9,3.568,3.29
2026-03-06,MKT_02,MKT_02_STL_003,Rice (Sinandomeng),160.52,3.388,3.108
2026-03-06,MKT_03,MKT_03_STL_012,Carrots,58.82,2.825,2.57
2026-03-06,MKT_04,MKT_04_STL_039,Rice (Sinandomeng),110.78,2.192,2.045
2026-03-06,MKT_02,MKT_02_STL_008,Bangus,546.96,3.41,3.213
2026-03-06,MKT_03,MKT_03_STL_010,Bangus,454.5,2.588,2.591
2026-03-06,MKT_01,MKT_01_STL_015,Beef (Rump),402.74,0.937,0.857
2026-03-06,MKT_01,MKT_01_STL_014,Tilapia,264.03,2.274,2.274
2026-03-06,MKT_02,MKT_02_STL_008,Potatoes,69.6,0.69,0.636
2026-03-06,MKT_04,MKT_04_STL_031,Tilapia,448.13,3.352,3.35
2026-03-06,MKT_03,MKT_03_STL_012,Tomatoes,292.03,2.902,2.722
2026-03-06,MKT_01,MKT_01_STL_024,Tomatoes,266.94,2.601,2.6
2026-03-06,MKT_03,MKT_03_STL_003,Pork,303.5,0.996,0.957
2026-03-06,MKT_03,MKT_03_STL_017,Tilapia,389.61,2.692,2.522
2026-03-07,MKT_03,MKT_03_STL_011,Tomatoes,75.73,1.03,1.03
2026-03-07,MKT_04,MKT_04_STL_008,Beef (Rump),1504.26,3.328,3.334
2026-03-07,MKT_02,MKT_02_STL_004,Beef (Rump),805.49,2.065,1.98
2026-03-07,MKT_01,MKT_01_STL_022,Red Onions,320.18,3.431,3.192
2026-03-07,MKT_04,MKT_04_STL_002,Bangus,243.08,1.441,1.356
2026-03-07,MKT_04,MKT_04_STL_040,Whole Fish (Galunggong),211.85,1.033,1.035
2026-03-07,MKT_01,MKT_01_STL_030,Chicken (Whole),338.88,1.79,1.792
2026-03-07,MKT_04,MKT_04_STL_014,Garlic,185.68,1.531,1.443
2026-03-07,MKT_02,MKT_02_STL_018,Rice (Sinandomeng),50.5,0.904,0.856
2026-03-07,MKT_02,MKT_02_STL_005,Tomatoes,101.47,1.23,1.171
2026-03-07,MKT_02,MKT_02_STL_007,Beef (Rump),1467.05,3.761,3.466
2026-03-07,MKT_03,MKT_03_STL_019,Chicken (Whole),421.08,2.495,2.499
2026-03-07,MKT_01,MKT_01_STL_027,Chicken (Whole),436.95,2.308,2.156
2026-03-07,MKT_01,MKT_01_STL_024,Rice (Sinandomeng),27.73,0.582,0.582
2026-03-07,MKT_05,MKT_05_STL_008,Red Onions,311.58,2.223,2.114
2026-03-07,MKT_02,MKT_02_STL_014,Tomatoes,257.65,3.123,2.998
2026-03-07,MKT_03,MKT_03_STL_027,Chicken (Whole),249.1,1.476,1.346
2026-03-07,MKT_02,MKT_02_STL_030,Bangus,505.57,2.888,2.696
2026-03-07,MKT_02,MKT_02_STL_019,Tomatoes,119.62,1.45,1.385
2026-03-07,MKT_02,MKT_02_STL_010,Potatoes,329.09,3.412,3.258
2026-03-07,MKT_01,MKT_01_STL_022,Bangus,360.82,2.07,1.98
2026-03-07,MKT_03,MKT_03_STL_028,Rice (Sinandomeng),189.45,3.48,3.479
2026-03-07,MKT_01,MKT_01_STL_020,Pork,998.43,3.406,3.405
2026-03-07,MKT_04,MKT_04_STL_008,Potatoes,234.4,2.881,2.88
2026-03-07,MKT_03,MKT_03_STL_024,Tilapia,120.98,0.969,0.97
2026-03-07,MKT_03,MKT_03_STL_005,Tomatoes,188.28,2.561,2.392
2026-03-07,MKT_04,MKT_04_STL_032,Whole Fish (Galunggong),160.17,0.781,0.722
2026-03-07,MKT_03,MKT_03_STL_028,Carrots,37.32,1.801,1.8
2026-03-07,MKT_01,MKT_01_STL_017,Red Onions,147.82,1.584,1.453
2026-03-07,MKT_04,MKT_04_STL_025,Cabbage,203.56,3.013,3.013
2026-03-08,MKT_05,MKT_05_STL_010,Chicken (Whole),159.68,0.968,0.911
2026-03-08,MKT_04,MKT_04_STL_016,Chicken (Whole),537.87,2.661,2.52
2026-03-08,MKT_01,MKT_01_STL_007,Rice (Sinandomeng),109.41,1.951,1.954
2026-03-08,MKT_03,MKT_03_STL_028,Tomatoes,119.77,1.346,1.348
2026-03-08,MKT_02,MKT_02_STL_006,Pork,1170.34,3.658,3.352
2026-03-08,MKT_04,MKT_04_STL_004,Potatoes,120.23,1.219,1.143
2026-03-08,MKT_04,MKT_04_STL_032,Tomatoes,225.91,2.287,2.173
2026-03-08,MKT_01,MKT_01_STL_029,Rice (Sinandomeng),34.55,0.616,0.616
2026-03-08,MKT_05,MKT_05_STL_003,Garlic,173.3,1.764,1.641
2026-03-08,MKT_04,MKT_04_STL_016,Cabbage,100.98,1.657,1.546
2026-03-08,MKT_01,MKT_01_STL_020,Rice (Sinandomeng),175.87,3.136,3.134
2026-03-08,MKT_04,MKT_04_STL_024,Beef (Rump),1146.27,2.503,2.504
2026-03-08,MKT_04,MKT_04_STL_006,Cabbage,108.47,1.78,1.677
2026-03-08,MKT_04,MKT_04_STL_040,Tomatoes,136.71,1.384,1.386
2026-03-08,MKT_04,MKT_04_STL_005,Whole Fish (Galunggong),585.1,2.974,2.792
2026-03-08,MKT_04,MKT_04_STL_032,Tomatoes,157.46,1.594,1.476
2026-03-08,MKT_02,MKT_02_STL_030,Pork,361.21,1.129,1.029
2026-03-08,MKT_05,MKT_05_STL_006,Pork,534.21,1.642,1.543
2026-03-08,MKT_03,MKT_03_STL_027,Rice (Sinandomeng),167.39,3.016,2.821
2026-03-08,MKT_03,MKT_03_STL_016,Tomatoes,204.92,2.303,2.303
2026-03-09,MKT_02,MKT_02_STL_027,Beef (Rump),575.01,1.373,1.304
2026-03-09,MKT_04,MKT_04_STL_031,Whole Fish (Galunggong),381.98,1.726,1.727
2026-03-09,MKT_01,MKT_01_STL_024,Tilapia,194.26,1.284,1.285
2026-03-09,MKT_03,MKT_03_STL_004,Bangus,455.77,2.925,2.927
2026-03-09,MKT_01,MKT_01_STL_015,Beef (Rump),1331.67,3.419,3.237
2026-03-09,MKT_01,MKT_01_STL_009,Chicken (Whole),269.68,1.655,1.52
2026-03-09,MKT_01,MKT_01_STL_021,Beef (Rump),756.0,1.941,1.843
2026-03-09,MKT_03,MKT_03_STL_024,Rice (Sinandomeng),105.37,2.109,2.108
2026-03-09,MKT_03,MKT_03_STL_027,Pork,1122.11,3.601,3.344
2026-03-09,MKT_01,MKT_01_STL_004,Tilapia,144.03,0.952,0.888
2026-03-09,MKT_03,MKT_03_STL_008,Carrots,63.64,3.039,2.907
2026-03-09,MKT_02,MKT_02_STL_013,Potatoes,134.72,1.592,1.5
2026-03-09,MKT_01,MKT_01_STL_006,Red Onions,110.76,0.72,0.69
2026-03-09,MKT_02,MKT_02_STL_015,Chicken (Whole),273.42,1.668,1.586
2026-03-09,MKT_04,MKT_04_STL_011,Rice (Sinandomeng),176.01,3.206,3.014
2026-03-09,MKT_03,MKT_03_STL_026,Chicken (Whole),268.21,1.369,1.371
2026-03-09,MKT_04,MKT_04_STL_020,Tilapia,198.84,1.574,1.495
2026-03-09,MKT_02,MKT_02_STL_009,Potatoes,109.75,1.297,1.246
2026-03-09,MKT_03,MKT_03_STL_001,Carrots,62.05,2.963,2.765
2026-03-09,MKT_01,MKT_01_STL_001,Red Onions,278.59,1.811,1.694
2026-03-10,MKT_02,MKT_02_STL_014,Beef (Rump),630.61,1.48,1.404
2026-03-10,MKT_03,MKT_03_STL_017,Chicken (Whole),123.38,0.652,0.601
2026-03-10,MKT_03,MKT_03_STL_025,Bangus,446.53,2.462,2.466
2026-03-10,MKT_05,MKT_05_STL_002,Beef (Rump),1368.49,3.081,3.086
2026-03-10,MKT_02,MKT_02_STL_006,Red Onions,255.51,2.895,2.666
2026-03-10,MKT_01,MKT_01_STL_030,Bangus,91.06,0.56,0.56
2026-03-10,MKT_03,MKT_03_STL_023,Rice (Sinandomeng),47.68,0.846,0.787
2026-03-10,MKT_04,MKT_04_STL_028,Bangus,204.67,1.166,1.083
2026-03-10,MKT_03,MKT_03_STL_012,Beef (Rump),1339.47,3.041,2.854
2026-03-10,MKT_01,MKT_01_STL_015,Carrots,30.7,1.501,1.406
2026-03-10,MKT_02,MKT_02_STL_013,Pork,431.08,1.396,1.293
2026-03-10,MKT_03,MKT_03_STL_004,Tomatoes,135.44,1.629,1.63
2026-03-10,MKT_02,MKT_02_STL_009,Chicken (Whole),669.05,3.652,3.401
2026-03-10,MKT_02,MKT_02_STL_023,Tomatoes,120.63,1.464,1.353
2026-03-10,MKT_02,MKT_02_STL_002,Red Onions,113.41,1.285,1.234
2026-03-10,MKT_02,MKT_02_STL_005,Tomatoes,242.5,2.943,2.683
2026-03-10,MKT_04,MKT_04_STL_017,Whole Fish (Galunggong),495.55,2.136,2.14
2026-03-10,MKT_02,MKT_02_STL_027,Chicken (Whole),426.31,2.327,2.234
2026-03-10,MKT_02,MKT_02_STL_004,Whole Fish (Galunggong),234.23,1.27,1.196
2026-03-10,MKT_04,MKT_04_STL_034,Garlic,77.12,0.826,0.827
2026-03-10,MKT_04,MKT_04_STL_033,Rice (Sinandomeng),179.44,3.218,2.929
2026-03-10,MKT_04,MKT_04_STL_022,Pork,681.95,2.18,2.183
2026-03-10,MKT_04,MKT_04_STL_014,Tomatoes,153.75,2.383,2.28
2026-03-10,MKT_02,MKT_02_STL_030,Bangus,427.53,2.51,2.349
2026-03-10,MKT_02,MKT_02_STL_013,Potatoes,316.0,3.278,3.019
2026-03-11,MKT_04,MKT_04_STL_008,Whole Fish (Galunggong),430.21,1.978,1.98
2026-03-11,MKT_04,MKT_04_STL_015,Potatoes,121.59,1.588,1.514
2026-03-11,MKT_02,MKT_02_STL_023,Tilapia,329.67,2.762,2.567
2026-03-11,MKT_02,MKT_02_STL_030,Carrots,27.68,1.373,1.304
2026-03-11,MKT_02,MKT_02_STL_028,Red Onions,312.4,3.094,2.884
2026-03-11,MKT_02,MKT_02_STL_026,Tilapia,402.72,3.374,3.378
2026-03-11,MKT_03,MKT_03_STL_016,Tomatoes,276.6,2.626,2.627
2026-03-11,MKT_02,MKT_02_STL_008,Potatoes,308.38,3.634,3.478
2026-03-11,MKT_02,MKT_02_STL_020,Pork,508.43,1.774,1.777
2026-03-11,MKT_01,MKT_01_STL_004,Rice (Sinandomeng),155.17,2.909,2.771
2026-03-11,MKT_03,MKT_03_STL_030,Pork,318.88,0.998,0.999
2026-03-11,MKT_02,MKT_02_STL_028,Pork,188.3,0.657,0.617
2026-03-11,MKT_03,MKT_03_STL_006,Rice (Sinandomeng),145.57,2.548,2.378
2026-03-11,MKT_03,MKT_03_STL_006,Rice (Sinandomeng),168.36,2.947,2.747
2026-03-11,MKT_04,MKT_04_STL_035,Bangus,89.35,0.553,0.528
2026-03-11,MKT_02,MKT_02_STL_017,Beef (Rump),1034.37,2.662,2.66
2026-03-11,MKT_03,MKT_03_STL_027,Beef (Rump),882.32,2.226,2.067
2026-03-11,MKT_03,MKT_03_STL_001,Tilapia,358.94,2.3,2.191
2026-03-11,MKT_05,MKT_05_STL_005,Beef (Rump),864.85,2.067,2.07
2026-03-11,MKT_02,MKT_02_STL_011,Garlic,379.53,3.565,3.356
2026-03-11,MKT_03,MKT_03_STL_020,Beef (Rump),799.48,2.017,1.916
2026-03-12,MKT_04,MKT_04_STL_024,Potatoes,255.51,2.661,2.66
2026-03-12,MKT_02,MKT_02_STL_021,Rice (Sinandomeng),58.81,1.075,0.993
2026-03-12,MKT_04,MKT_04_STL_008,Tomatoes,44.96,0.529,0.529
2026-03-12,MKT_01,MKT_01_STL_020,Rice (Sinandomeng),97.03,1.913,1.911
2026-03-12,MKT_03,MKT_03_STL_007,Carrots,31.1,1.434,1.436
2026-03-12,MKT_04,MKT_04_STL_002,Potatoes,80.18,0.835,0.782
2026-03-12,MKT_01,MKT_01_STL_011,Pork,210.94,0.683,0.683
2026-03-12,MKT_01,MKT_01_STL_021,Rice (Sinandomeng),38.29,0.755,0.7
2026-03-12,MKT_03,MKT_03_STL_015,Chicken (Whole),305.47,1.598,1.535
2026-03-12,MKT_02,MKT_02_STL_015,Chicken (Whole),263.64,1.442,1.324
2026-03-12,MKT_04,MKT_04_STL_005,Bangus,442.57,2.384,2.253
2026-03-12,MKT_03,MKT_03_STL_003,Bangus,550.8,3.546,3.303
2026-03-12,MKT_02,MKT_02_STL_005,Cabbage,159.9,2.589,2.478
2026-03-12,MKT_05,MKT_05_STL_009,Rice (Sinandomeng),41.64,0.808,0.809
2026-03-12,MKT_03,MKT_03_STL_028,Rice (Sinandomeng),67.52,1.287,1.289
2026-03-12,MKT_04,MKT_04_STL_003,Whole Fish (Galunggong),436.48,2.23,2.067
2026-03-12,MKT_02,MKT_02_STL_015,Bangus,273.03,1.619,1.49
2026-03-12,MKT_01,MKT_01_STL_007,Garlic,247.02,2.316,2.314
2026-03-12,MKT_01,MKT_01_STL_018,Garlic,267.08,2.504,2.505
2026-03-12,MKT_01,MKT_01_STL_006,Rice (Sinandomeng),27.14,0.535,0.508
2026-03-12,MKT_03,MKT_03_STL_003,Chicken (Whole),160.96,0.842,0.774
2026-03-12,MKT_04,MKT_04_STL_016,Rice (Sinandomeng),55.65,0.994,0.93
2026-03-12,MKT_02,MKT_02_STL_011,Carrots,34.75,1.608,1.47
2026-03-12,MKT_04,MKT_04_STL_027,Carrots,20.95,0.992,0.911
2026-03-12,MKT_01,MKT_01_STL_013,Bangus,460.66,2.644,2.495
2026-03-12,MKT_02,MKT_02_STL_013,Red Onions,334.9,2.931,2.78
2026-03-12,MKT_03,MKT_03_STL_019,Bangus,253.34,1.631,1.632
2026-03-12,MKT_01,MKT_01_STL_012,Tomatoes,99.1,1.706,1.565
2026-03-12,MKT_03,MKT_03_STL_004,Tilapia,276.32,2.093,2.092
2026-03-12,MKT_02,MKT_02_STL_023,Chicken (Whole),675.01,3.692,3.366
2026-03-13,MKT_04,MKT_04_STL_008,Potatoes,71.79,0.928,0.929
2026-03-13,MKT_02,MKT_02_STL_010,Tomatoes,160.46,2.142,1.97
